recording,utterance,relative_json,audio_present,duration_seconds,word_count,wpm,span_wpm,articulation_wpm,aligned_word_seconds,aligned_word_occupancy,pause_seconds,pause_0_30_count,pause_0_75_count,pause_1_40_count,max_pause_seconds,mean_word_logprob,low_confidence_word_count,language_code,language_probability,text_character_count,question_mark_count,comma_count,period_count,wpm_tier,wpm_outlier
Jordan Peterson waxaa ku dhacay shay aanan caadi ahayn . -s_IjH1iDV8,0045,Jordan Peterson waxaa ku dhacay shay aanan caadi ahayn . -s_IjH1iDV8/transcripts/0045.json,True,23.0,45,117.3913043478261,117.90393013100437,276.6960442713672,9.757999999999996,0.4242608695652172,13.142000000000005,8,5,3,3.999999999999999,-0.27672673818355975,3,som,1.0,245,0,1,5,Low,False
Jordan Peterson waxaa ku dhacay shay aanan caadi ahayn . -s_IjH1iDV8,0046,Jordan Peterson waxaa ku dhacay shay aanan caadi ahayn . -s_IjH1iDV8/transcripts/0046.json,True,28.3,76,161.13074204946997,166.4294317310851,284.3070016833968,16.038999999999994,0.5667491166077736,11.360000000000007,10,4,2,1.620000000000001,-0.26601669168284137,1,som,1.0,483,0,3,5,High,False
Jordan Peterson waxaa ku dhacay shay aanan caadi ahayn . -s_IjH1iDV8,0047,Jordan Peterson waxaa ku dhacay shay aanan caadi ahayn . -s_IjH1iDV8/transcripts/0047.json,True,4.2,6,85.71428571428572,92.78350515463916,257.14285714285705,1.4000000000000006,0.3333333333333335,2.4799999999999995,1,1,1,2.36,-0.6801535060318807,3,som,1.0,30,0,0,1,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0001,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0001.json,True,27.2,54,119.11764705882354,121.70842567897525,233.3285323347256,13.886000000000001,0.510514705882353,12.735,9,7,1,2.181000000000001,-0.23865382182180905,3,som,1.0,373,0,4,4,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0002,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0002.json,True,23.3,34,87.55364806866953,88.38821490467937,175.257731958763,11.639999999999992,0.4995708154506434,11.440000000000007,8,5,4,2.160000000000002,-0.1528177427952222,0,som,1.0,228,0,1,3,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0003,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0003.json,True,29.9,68,136.45484949832777,138.86525305469522,233.55658595225853,17.468999999999983,0.5842474916387954,11.912000000000015,10,4,1,2.261,-0.20680951655504543,2,som,1.0,426,0,2,4,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0004,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0004.json,True,29.8,68,136.91275167785233,138.11780636425186,226.71704823294073,17.995999999999995,0.6038926174496643,11.544000000000006,12,5,0,1.359,-0.16298708810233284,2,som,1.0,436,0,9,4,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0005,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0005.json,True,28.1,59,125.97864768683272,126.96818622000646,234.43708609271516,15.100000000000003,0.5373665480427047,12.780999999999999,9,5,1,4.638999999999999,-0.3259628324337563,6,som,1.0,369,2,1,3,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0006,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0006.json,True,29.9,71,142.47491638795987,144.3089430894309,247.28623672142558,17.227000000000004,0.5761538461538463,12.292999999999997,11,6,0,1.3999999999999986,-0.19571618932617788,2,som,1.0,453,0,0,3,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0007,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0007.json,True,21.4,47,131.77570093457945,133.01259374557804,271.10171120938287,10.401999999999997,0.4860747663551401,10.799000000000003,9,5,3,1.8200000000000003,-0.18012536524218198,0,som,1.0,286,1,3,1,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0008,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0008.json,True,23.8,54,136.1344537815126,137.9839018781142,189.2633915532448,17.119000000000014,0.7192857142857149,6.361999999999988,5,1,1,1.5199999999999996,-0.137198697079652,2,som,1.0,380,1,9,1,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0009,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0009.json,True,28.0,55,117.85714285714285,119.73875181422352,215.5031672435188,15.312999999999985,0.5468928571428566,12.247000000000014,9,5,3,2.7600000000000016,-0.23758093257506566,1,som,1.0,393,1,4,2,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0010,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0010.json,True,26.6,55,124.06015037593984,125.76219512195121,224.84158888056155,14.676999999999992,0.5517669172932328,11.56300000000001,10,4,2,2.24,-0.1368370489411964,1,som,1.0,356,0,4,4,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0011,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0011.json,True,23.1,44,114.28571428571428,125.95419847328245,261.05013349154564,10.112999999999996,0.43779220779220757,10.847000000000005,7,4,1,4.281000000000001,-0.24339834003270697,2,som,1.0,277,0,3,5,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0012,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0012.json,True,30.0,61,122.0,123.14939434724093,225.11994095214655,16.258000000000006,0.5419333333333335,13.461999999999994,9,6,4,2.880000000000001,-0.23471570192629904,1,som,1.0,377,3,1,6,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0013,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0013.json,True,28.8,47,97.91666666666667,98.80868955851437,188.99537564506414,14.920999999999989,0.5180902777777774,13.61900000000001,10,6,3,2.74,-0.16580900207063476,1,som,1.0,323,1,4,5,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0014,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0014.json,True,26.4,47,106.81818181818183,111.198738170347,222.8368233899643,12.655000000000006,0.4793560606060609,12.704999999999993,13,5,3,1.6389999999999993,-0.22216633732972355,0,som,1.0,301,0,3,2,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0015,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0015.json,True,28.4,68,143.66197183098592,145.7142857142857,252.1008403361343,16.184000000000008,0.5698591549295777,11.815999999999992,11,4,1,1.9410000000000007,-0.18435738204341812,1,som,1.0,402,1,1,8,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0016,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0016.json,True,28.6,61,127.97202797202797,129.5988102404306,223.0891137388758,16.406000000000017,0.5736363636363642,11.834999999999983,12,4,0,1.3200000000000003,-0.1763788744793337,0,som,1.0,383,1,4,2,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0017,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0017.json,True,29.0,47,97.24137931034483,98.12108559498957,199.5047753802619,14.134999999999991,0.48741379310344796,14.605000000000008,10,8,5,2.26,-0.15840745483683014,2,som,1.0,304,0,6,3,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0018,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0018.json,True,28.3,64,135.68904593639576,137.14285714285714,276.65706051873207,13.879999999999997,0.49045936395759704,14.120000000000005,10,6,4,2.4399999999999995,-0.40256748928954744,7,som,1.0,355,0,2,1,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0019,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0019.json,True,26.0,67,154.6153846153846,156.9086651053864,251.281410176272,15.998000000000001,0.6153076923076923,9.622,10,3,1,1.5599999999999996,-0.2088548840790601,1,som,1.0,406,0,3,5,High,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0020,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0020.json,True,27.6,61,132.6086956521739,134.06102340573605,211.6096207215542,17.295999999999992,0.6266666666666664,10.00500000000001,7,4,2,1.6209999999999996,-0.20702670075423124,1,som,1.0,431,3,6,2,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0021,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0021.json,True,28.1,53,113.16725978647686,114.30625449317037,233.5487661574617,13.616000000000007,0.48455516014234895,14.203999999999995,12,8,1,2.038999999999998,-0.2037546643507693,3,som,1.0,330,1,5,4,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0022,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0022.json,True,24.7,54,131.17408906882594,132.90126748431027,209.28880563271088,15.481000000000014,0.6267611336032395,8.897999999999985,5,3,2,3.080000000000002,-0.19911961856699806,3,som,1.0,340,0,5,9,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0023,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0023.json,True,23.9,41,102.92887029288704,104.50297366185217,197.08380067296912,12.481999999999996,0.5222594142259412,11.058000000000003,7,2,2,5.220000000000002,-0.23443917683841564,2,som,1.0,264,0,0,1,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0024,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0024.json,True,29.9,71,142.47491638795987,147.81401804302567,267.0678954297535,15.951000000000008,0.5334782608695655,12.868999999999993,12,6,2,1.9199999999999982,-0.1354203819030275,2,som,1.0,415,1,4,2,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0025,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0025.json,True,27.3,46,101.0989010989011,102.44988864142539,190.96381374109188,14.452999999999994,0.5294139194139191,12.487000000000007,12,4,2,2.8210000000000006,-0.12294666923507655,0,som,1.0,304,0,6,2,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0026,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0026.json,True,26.7,59,132.58426966292134,134.70319634703196,227.47718802210517,15.561999999999998,0.5828464419475655,10.718,8,5,2,1.5390000000000015,-0.25474625467570533,4,som,1.0,375,1,0,3,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0027,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0027.json,True,26.7,37,83.14606741573034,84.34970933546109,161.10304789550065,13.780000000000006,0.516104868913858,12.538999999999993,9,7,2,2.880000000000001,-0.2413042821834074,3,som,1.0,258,0,4,2,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0028,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0028.json,True,24.8,56,135.48387096774192,136.913736196569,218.1818181818183,15.399999999999991,0.6209677419354835,9.141000000000009,9,3,0,1.2609999999999992,-0.16891218363507798,1,som,1.0,334,0,2,4,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0029,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0029.json,True,29.7,41,82.82828282828282,83.73042886317222,164.46048937023662,14.958000000000006,0.5036363636363639,14.421999999999993,10,6,1,4.559999999999999,-0.11520040352632241,0,som,1.0,262,1,3,3,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0030,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0030.json,True,28.3,64,135.68904593639576,137.24088634739098,226.69579077867655,16.93899999999999,0.5985512367491163,11.041000000000011,10,4,2,1.9610000000000003,-0.2863054048033914,4,som,1.0,422,0,8,1,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0031,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0031.json,True,28.4,45,95.07042253521128,95.94882729211086,182.82773564463716,14.767999999999992,0.5199999999999997,13.37200000000001,10,7,3,2.019,-0.18761298903191187,0,som,1.0,282,0,5,4,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0032,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0032.json,True,26.3,51,116.34980988593155,124.6994580056237,222.72363345221652,13.738999999999987,0.5223954372623569,10.800000000000011,11,5,2,1.6199999999999992,-0.2762841203587273,3,som,1.0,334,0,2,5,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0033,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0033.json,True,27.9,71,152.68817204301078,154.11888137187512,261.029411764706,16.31999999999999,0.5849462365591395,11.321000000000007,9,8,1,1.6400000000000006,-0.11580972800458289,0,som,1.0,428,0,2,3,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0034,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0034.json,True,27.4,64,140.14598540145988,142.21695492759528,242.33244982961023,15.845999999999986,0.5783211678832112,11.155000000000015,10,4,2,1.8810000000000002,-0.14315885456617045,0,som,1.0,426,0,5,4,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0035,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0035.json,True,25.3,54,128.06324110671937,129.1814520952115,249.2307692307694,12.99999999999999,0.5138339920948612,12.08100000000001,10,6,2,1.9199999999999982,-0.17358940142407903,0,som,1.0,291,0,1,3,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0036,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0036.json,True,27.7,60,129.9638989169675,132.06162876008804,254.83117434699523,14.126999999999994,0.5099999999999998,13.133000000000006,14,7,1,1.5599999999999996,-0.17294510422000345,3,som,1.0,339,1,2,5,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0037,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0037.json,True,29.7,55,111.11111111111111,112.16478025899868,218.22510249966933,15.122,0.5091582491582491,14.299,13,5,3,2.7189999999999994,-0.1532047499038777,0,som,1.0,361,0,2,3,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0038,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0038.json,True,26.1,61,140.22988505747125,142.6344505066251,237.90951638065525,15.383999999999999,0.5894252873563217,10.276000000000002,7,4,2,2.1799999999999997,-0.15268942824172949,1,som,1.0,395,0,0,3,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0039,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0039.json,True,26.8,43,96.26865671641791,97.65329295987888,223.18339100346017,11.560000000000002,0.4313432835820896,14.86,7,4,3,4.020000000000001,-0.2842601286809421,2,som,1.0,251,0,6,5,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0040,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0040.json,True,25.7,59,137.74319066147862,139.2549466976122,253.16455696202559,13.982999999999985,0.5440856031128399,11.438000000000015,10,5,3,2.039999999999999,-0.2259183338795709,3,som,1.0,368,0,3,3,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0041,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0041.json,True,29.8,59,118.79194630872483,120.0,237.88723876083603,14.880999999999997,0.4993624161073824,14.619000000000003,13,6,3,2.2010000000000005,-0.1256857987354773,0,som,1.0,358,0,4,5,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0042,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0042.json,True,29.0,53,109.65517241379311,111.7396957025897,250.35427491733589,12.702,0.438,15.757,11,7,3,3.859,-0.2079908242472837,1,som,1.0,319,0,0,3,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0043,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0043.json,True,29.7,73,147.4747474747475,148.67617107942974,299.8562333127954,14.606999999999992,0.49181818181818154,14.853000000000009,9,6,4,2.24,-0.22218841963554248,2,som,1.0,460,0,5,7,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0044,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0044.json,True,28.8,48,99.99999999999999,100.91100210231254,232.44552058111395,12.389999999999992,0.430208333333333,16.150000000000006,9,8,1,6.04,-0.2426727169223568,1,som,1.0,281,2,4,2,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0045,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0045.json,True,26.8,59,132.08955223880596,133.4841628959276,255.1351351351352,13.874999999999996,0.5177238805970148,12.645000000000005,12,5,3,2.4,-0.16546982291455228,1,som,1.0,331,0,3,2,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0046,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0046.json,True,23.1,52,135.06493506493504,136.60245183887918,224.17013938784322,13.917999999999992,0.6025108225108221,8.92200000000001,8,5,0,1.3399999999999999,-0.1787224466963065,1,som,1.0,353,0,8,1,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0047,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0047.json,True,20.1,40,119.40298507462686,121.0836991070077,181.35106543750936,13.234000000000005,0.6584079601990052,6.586999999999996,9,2,0,1.1610000000000014,-0.2407936335991204,1,som,1.0,290,1,2,2,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0048,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0048.json,True,30.0,78,156.0,157.67662814595195,220.15241320914473,21.258000000000006,0.7086000000000002,8.422999999999996,5,1,1,2.24,-0.21959448106706303,2,som,1.0,509,1,5,7,High,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0049,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0049.json,True,27.0,64,142.22222222222223,143.82022471910113,229.15796383600886,16.756999999999998,0.6206296296296295,9.943,8,3,1,1.6199999999999974,-0.23443021258650756,2,som,1.0,398,1,8,2,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0050,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0050.json,True,25.5,16,37.64705882352941,38.09372643942701,50.47583994952416,19.019000000000002,0.745843137254902,6.182,3,2,1,3.1799999999999997,-0.2863403300869945,0,som,1.0,99,0,1,2,Low,True
Kaalay ila Lugee 10_00 Habeynimo .-146k,0051,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0051.json,True,29.2,67,137.67123287671234,139.28831294826927,203.92634302237104,19.712999999999997,0.6751027397260273,9.148,7,3,2,2.100999999999999,-0.1431936561867919,1,som,1.0,444,0,8,4,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0052,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0052.json,True,28.2,43,91.48936170212767,92.34073013600572,169.28023095597405,15.241,0.5404609929078015,12.699000000000003,12,6,1,2.3790000000000004,-0.15350817040690043,0,som,1.0,292,0,3,2,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0053,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0053.json,True,27.1,54,119.55719557195572,121.25748502994013,224.9062890462307,14.406000000000002,0.5315867158671588,12.313999999999997,10,4,3,2.9389999999999983,-0.1794889811045113,1,som,1.0,356,0,2,3,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0054,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0054.json,True,29.9,70,140.4682274247492,143.83561643835617,231.94168323392987,18.10799999999999,0.6056187290969897,11.09200000000001,8,4,1,2.5809999999999995,-0.13199728074846073,1,som,1.0,444,1,5,4,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0055,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0055.json,True,27.1,46,101.8450184501845,103.37078651685393,161.07382550335572,17.134999999999998,0.6322878228782287,9.565,5,2,2,3.7,-0.153592671376997,0,som,1.0,347,0,1,3,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0056,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0056.json,True,29.3,57,116.7235494880546,118.74999999999999,262.2297193681947,13.042000000000016,0.4451194539249152,15.757999999999985,13,8,3,1.96,-0.1323248882390956,0,som,1.0,327,0,5,5,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0057,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0057.json,True,21.1,53,150.71090047393363,153.4823109223418,216.6507698596539,14.677999999999999,0.6956398104265402,6.041000000000003,4,3,0,1.3399999999999999,-0.2884202851586967,3,som,1.0,339,0,2,1,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0058,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0058.json,True,28.3,56,118.72791519434628,120.17167381974251,192.2526749442124,17.477,0.6175618374558304,10.482999999999999,6,3,2,3.5809999999999995,-0.2147053025496847,1,som,1.0,350,1,3,3,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0059,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0059.json,True,29.7,44,88.8888888888889,89.61303462321793,207.31898853463167,12.734000000000002,0.42875420875420883,16.725999999999996,8,7,4,3.9210000000000003,-0.28376404731986726,4,som,1.0,296,1,2,5,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0060,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0060.json,True,42.6,26,36.61971830985915,36.79245283018868,196.52305366591085,7.937999999999999,0.18633802816901404,34.462,4,3,2,30.381,-0.4434763666331181,2,som,1.0,225,0,0,3,Low,True
Kaalay ila Lugee 10_00 Habeynimo .-146k,0061,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0061.json,True,29.1,34,70.10309278350515,70.7326375645782,170.15597631161904,11.988999999999995,0.41199312714776615,16.852000000000004,11,7,3,5.48,-0.3719893775349353,3,som,1.0,162,0,0,1,Low,True
Kaalay ila Lugee 10_00 Habeynimo .-146k,0062,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0062.json,True,29.6,57,115.54054054054053,116.5604444292969,219.512195121951,15.580000000000014,0.5263513513513518,13.760999999999989,9,6,4,2.2010000000000005,-0.1577262765928387,0,som,1.0,395,0,3,3,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0063,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0063.json,True,26.8,36,80.59701492537313,81.75624526873581,262.7098029676479,8.221999999999998,0.3067910447761193,18.198,9,4,1,11.360000000000001,-0.2776993217758753,2,som,1.0,209,0,2,4,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0064,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0064.json,True,23.3,47,121.03004291845492,122.82229965156793,189.0967612150472,14.913000000000006,0.6400429184549359,8.046999999999997,8,3,1,1.7210000000000005,-0.17338978188305848,2,som,1.0,304,0,5,1,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0065,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0065.json,True,25.8,68,158.13953488372093,164.52276301463766,251.64991056559555,16.212999999999997,0.6284108527131782,8.586000000000006,9,4,0,1.040000000000001,-0.19729488672775736,1,som,1.0,381,1,1,3,High,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0066,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0066.json,True,25.5,49,115.29411764705883,117.88291900561347,187.32080280344064,15.694999999999995,0.6154901960784311,9.245000000000006,9,3,2,1.5800000000000018,-0.23738625523905996,1,som,1.0,335,3,2,0,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0067,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0067.json,True,27.8,70,151.0791366906475,152.06372194062274,266.9378416168807,15.733999999999998,0.5659712230215826,11.886000000000003,9,4,2,1.8810000000000002,-0.1470546029422951,2,som,1.0,429,4,6,0,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0068,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0068.json,True,27.9,51,109.67741935483872,110.70511197134691,205.6866303690261,14.876999999999995,0.5332258064516128,12.764000000000006,10,6,3,1.9799999999999969,-0.21858560555660814,2,som,1.0,362,0,0,6,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0069,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0069.json,True,28.1,48,102.49110320284697,104.35160694228051,237.40829280356138,12.130999999999986,0.43170818505338027,15.468000000000016,10,6,3,4.880000000000001,-0.14569244064301554,2,som,1.0,276,0,2,3,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0070,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0070.json,True,29.5,53,107.79661016949153,108.75512995896034,175.68090160764604,18.100999999999996,0.6135932203389829,11.139000000000001,11,5,1,2.519,-0.24499689839387317,2,som,1.0,378,0,3,6,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0071,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0071.json,True,28.7,62,129.61672473867597,130.89373680506685,262.8603730921428,14.15199999999998,0.49310104529616655,14.268000000000018,10,5,3,3.1400000000000023,-0.18449384746576938,1,som,1.0,357,1,4,3,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0072,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0072.json,True,29.9,79,158.5284280936455,160.5691056910569,245.68496345824906,19.293000000000003,0.6452508361204015,10.226999999999997,7,6,0,1.2400000000000002,-0.27551024899757753,3,som,1.0,445,2,1,2,High,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0073,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0073.json,True,26.8,61,136.56716417910448,137.593984962406,223.47050921968503,16.377999999999993,0.6111194029850744,10.222000000000005,10,3,1,1.5799999999999998,-0.24633590318932008,4,som,1.0,373,0,0,2,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0074,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0074.json,True,28.6,64,134.26573426573424,135.7802057918744,272.9211087420044,14.069999999999993,0.4919580419580417,14.211000000000006,11,4,2,3.4200000000000017,-0.25482805817818677,3,som,1.0,379,2,2,4,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0075,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0075.json,True,44.0,94,128.1818181818182,129.1208791208791,203.94879583423747,27.653999999999986,0.6284999999999997,16.026000000000018,14,6,1,2.2200000000000006,-0.1478215188978109,2,som,1.0,555,0,5,2,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0076,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0076.json,True,24.8,30,72.58064516129032,73.52941176470588,189.01606636564108,9.523,0.38399193548387095,14.957000000000003,4,2,1,11.34,-0.2950684609655014,1,som,1.0,204,0,1,1,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0077,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0077.json,True,29.4,64,130.6122448979592,131.05354766048941,199.21145465864285,19.276000000000003,0.6556462585034015,10.024999999999995,8,3,1,1.8400000000000016,-0.23772820551023088,1,som,1.0,411,1,1,9,Medium,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0078,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0078.json,True,30.0,57,114.0,116.16847826086956,208.26989830095607,16.421000000000003,0.5473666666666668,13.019,9,6,2,2.080000000000002,-0.19010061024352323,0,som,1.0,392,0,6,4,Low,False
